angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,norm_scale,label
0.888,126.122,18725.714,11829.5,0.131,0.725,0.789333975,0.541457578,0.509515421,0.508928571,e
0.879,123.4,17062.925,11426.5,0.127,0.794,0.765950501,0.488231062,0.489516909,0.491071429,e
0.861,122.008,17259.414,11018,0.122,0.748,0.753992457,0.49452075,0.469245466,0.46875,e
0.91,118.257,16343.205,10654,0.118,0.742,0.721769309,0.465192548,0.451182294,0.450892857,e
0.893,116.844,15283.579,10330.5,0.115,0.751,0.709630864,0.431273512,0.435128899,0.4375,e
0.915,115.435,15515.991,10252,0.114,0.768,0.697526781,0.43871311,0.431233407,0.433035714,e
0.918,115.672,15387.095,10432.5,0.116,0.763,0.699562741,0.434587099,0.440190557,0.441964286,e
0.919,117.873,15941.981,10841.5,0.12,0.769,0.718470539,0.452349213,0.460486812,0.459821429,e
0.928,118.693,16874.351,11283,0.125,0.775,0.725514789,0.482194736,0.482395851,0.482142857,e
0.911,123.221,17406.4,11822,0.131,0.791,0.764412793,0.499225829,0.50914324,0.508928571,e
0.898,126.72,18213.517,12079.5,0.134,0.759,0.794471123,0.525061954,0.521921445,0.522321429,e
0.91,126.261,17978.924,12301,0.137,0.795,0.790528061,0.517552542,0.532913183,0.535714286,e
0.933,128.045,19565.711,12722,0.141,0.782,0.8058536,0.568346205,0.553804928,0.553571429,e
0.921,127.943,19712.345,13034,0.145,0.771,0.804977364,0.573040015,0.569287646,0.571428571,e
0.881,130.693,20354.518,13403.5,0.149,0.786,0.828601373,0.59359622,0.58762375,0.589285714,e
0.895,133.46,20503.435,13455,0.149,0.75,0.852371421,0.598363111,0.590179391,0.589285714,e
0.902,129.412,19770.003,13003,0.144,0.771,0.81759688,0.57488567,0.567749299,0.566964286,e
0.918,125.258,19036.773,12389,0.138,0.77,0.781911741,0.551414696,0.537280103,0.540178571,e
0.905,115.85,15843.562,10733,0.119,0.777,0.701091859,0.449198783,0.455102598,0.455357143,e
0.913,118.483,17257.646,11244,0.125,0.772,0.723710773,0.494464156,0.480460512,0.482142857,e
0.894,122.239,17013.35,11351,0.126,0.765,0.755976874,0.486644147,0.48577029,0.486607143,e
0.921,123.162,17751.228,11453,0.127,0.754,0.763905951,0.510263906,0.490831948,0.491071429,e
0.911,122.728,17534.36,11945,0.133,0.787,0.760177653,0.503321878,0.515247004,0.517857143,e
0.914,129.969,18503.611,12898.5,0.143,0.798,0.822381816,0.534347975,0.562563581,0.5625,e
0.877,137.609,19165.782,12120.5,0.135,0.819,0.888013607,0.555544323,0.523956033,0.526785714,e
0.591,80.727,9580.047,6465,0.072,0.837,0.399366018,0.248701259,0.24330695,0.245535714,e
0.933,133.988,18854.507,13103,0.146,0.759,0.856907231,0.545580291,0.572711709,0.575892857,e
0.896,127.972,18701.478,12580.5,0.14,0.741,0.80522649,0.540681774,0.546783118,0.549107143,e
0.907,134.045,19889.497,13335,0.148,0.779,0.857396892,0.578710719,0.584224499,0.584821429,e
0.88,135.12,20335.246,13393,0.149,0.756,0.866631732,0.592979316,0.587102697,0.589285714,e
0.901,130.791,20357.572,13074,0.145,0.77,0.829443247,0.59369398,0.57127261,0.571428571,e
0.887,133.042,20689.085,13631.5,0.151,0.769,0.848780572,0.604305838,0.598938044,0.598214286,e
0.914,132.24,20794.846,13675,0.152,0.753,0.841890952,0.607691289,0.601096693,0.602678571,e
0.901,132.116,20293.017,12987.5,0.144,0.74,0.840825724,0.591627549,0.566980126,0.566964286,e
0.934,133.954,20496.366,13612.5,0.151,0.76,0.856615152,0.598136829,0.597995186,0.598214286,e
0.968,130.505,21115.792,15599,0.173,0.784,0.82698635,0.617964894,0.696573456,0.696428571,f
0.988,137.245,21970.878,15924,0.177,0.785,0.884886648,0.645336525,0.712701288,0.714285714,f
0.974,136.748,22648.34,15827.5,0.176,0.756,0.880617145,0.667022345,0.707912562,0.709821429,f
0.966,136.462,22257.594,15630,0.174,0.778,0.878160248,0.654514415,0.698111803,0.700892857,f
0.971,136.543,21836.498,15492,0.172,0.793,0.878856083,0.64103497,0.691263678,0.691964286,f
0.993,136.313,21824.96,15470.5,0.172,0.79,0.876880256,0.640665634,0.69019676,0.691964286,f
0.979,137.779,22514.78,15334.5,0.17,0.778,0.889474001,0.662747038,0.683447882,0.683035714,f
0.991,139.675,22221.938,15272,0.17,0.785,0.905761681,0.653373053,0.680346376,0.683035714,f
0.973,136.8,21869.308,15289.5,0.17,0.787,0.881063854,0.642085231,0.681214798,0.683035714,f
0.99,134.306,21670.801,15056.5,0.167,0.777,0.859639025,0.635730945,0.669652383,0.669642857,f
0.98,133.176,21122.375,14819.5,0.165,0.79,0.849931705,0.618175618,0.657891472,0.660714286,f
0.977,133.257,21507.803,15030,0.167,0.796,0.85062754,0.630513317,0.668337345,0.669642857,f
0.992,133.204,21015.171,14949,0.166,0.777,0.850172241,0.614743977,0.664317793,0.665178571,f
0.959,132.633,21477.331,15101,0.168,0.748,0.845267037,0.629537896,0.671860656,0.674107143,f
0.997,130.737,21138.952,14953.5,0.166,0.772,0.828979357,0.618706254,0.664541101,0.665178571,f
0.983,134.303,21531.838,15027.5,0.167,0.782,0.859613253,0.631282686,0.668213284,0.669642857,f
0.993,137.017,21419.671,15162.5,0.168,0.805,0.882928003,0.627692177,0.674912538,0.674107143,f
0.989,136.864,21566.172,14940.5,0.166,0.768,0.881613649,0.632381731,0.663895988,0.665178571,f
0.999,131.674,20034.548,14623,0.162,0.789,0.837028701,0.583353857,0.648140337,0.647321429,f
0.996,131.859,20522.11,14411.5,0.16,0.764,0.838617953,0.598960905,0.63764484,0.638392857,f
0.994,130.227,20069.38,14350.5,0.159,0.799,0.824598177,0.584468843,0.63461777,0.633928571,f
0.997,127.671,19300.279,13902.5,0.154,0.798,0.802640735,0.559849624,0.612386175,0.611607143,f
0.989,127.402,19138.365,13655,0.152,0.779,0.800329877,0.554666695,0.600104211,0.602678571,f
0.999,123.025,17803.488,13010.5,0.145,0.781,0.762729046,0.511936768,0.56812148,0.571428571,f
0.988,121.383,17850.774,12894.5,0.143,0.79,0.748623365,0.513450412,0.562365084,0.5625,f
0.965,124.104,17699.09,12713,0.141,0.779,0.771998248,0.508594948,0.553358311,0.553571429,f
0.984,120.393,17110.211,12507,0.139,0.776,0.740118721,0.489744705,0.543135747,0.544642857,f
0.984,117.977,16755.695,12472.5,0.139,0.771,0.719363956,0.478396511,0.541423715,0.544642857,f
0.988,122.458,17571.498,12275,0.136,0.765,0.757858204,0.504510679,0.531622956,0.53125,f
0.988,120.263,17735.517,12580,0.14,0.769,0.73900195,0.509760991,0.546758306,0.549107143,f
0.986,122.535,17847.207,12511.5,0.139,0.74,0.758519677,0.51333623,0.543359055,0.544642857,f
0.976,117.457,17130.169,12288,0.137,0.749,0.71489687,0.490383568,0.532268069,0.535714286,f
0.996,118.516,17481.195,11943,0.133,0.724,0.723994262,0.501620046,0.515147756,0.517857143,f
0.993,119.99,17357.084,12116,0.135,0.77,0.73665673,0.497647205,0.523732725,0.526785714,f
0.995,118.308,16688.388,11852.5,0.132,0.756,0.722207427,0.476241989,0.510656775,0.513392857,f
0.943,113.383,16103.423,11651,0.129,0.731,0.679898975,0.457517034,0.500657519,0.5,f
0.966,112.99,16048.885,11472,0.127,0.748,0.67652289,0.455771251,0.491774806,0.491071429,f
0.965,117.402,16642.985,11395,0.127,0.752,0.71442439,0.474788621,0.48795375,0.491071429,f
0.97,117.99,16748.931,11607.5,0.129,0.758,0.719475633,0.478179993,0.498498871,0.5,f
0.972,117.049,16533.772,11410,0.127,0.745,0.711391927,0.471292671,0.488698112,0.491071429,f
0.972,115.748,16403.826,11414,0.127,0.754,0.700215623,0.467133049,0.488896608,0.491071429,f
0.999,118.027,17202.175,11854,0.132,0.755,0.719793483,0.492688508,0.510731211,0.513392857,f
0.991,121.399,16985.625,12355,0.137,0.785,0.748760813,0.485756659,0.535592884,0.535714286,f
0.998,123.478,18362.709,12608,0.14,0.767,0.766620564,0.529837648,0.548147781,0.549107143,f
0.985,124.004,17916.057,12549,0.139,0.796,0.771139193,0.515540145,0.545219959,0.544642857,f
0.985,125.71,18210.907,12461.5,0.138,0.792,0.785794669,0.524978407,0.54087785,0.540178571,f
0.989,127.269,19113.926,12599,0.14,0.77,0.799187334,0.553884393,0.547701164,0.549107143,f
0.967,125.016,18571.071,12777.5,0.142,0.766,0.779832828,0.536507396,0.556559065,0.558035714,f
0.972,128.888,19595.904,13345,0.148,0.775,0.813095432,0.569312694,0.58472074,0.584821429,f
0.997,133.158,20578.567,13713.5,0.152,0.765,0.849777075,0.600768115,0.60300722,0.602678571,f
0.985,134.544,20981.599,13927,0.155,0.772,0.861683576,0.613669324,0.613601965,0.616071429,f
0.982,131.205,20256.572,14080,0.156,0.788,0.832999734,0.590460931,0.621194452,0.620535714,f
0.983,133.341,21794.969,14612,0.162,0.725,0.851349146,0.639705611,0.647594472,0.647321429,f
0.991,130.867,21051.183,14589.5,0.162,0.68,0.830096128,0.615896735,0.64647793,0.647321429,f
0.972,133.798,21405.148,14844,0.165,0.667,0.855275026,0.627227291,0.659107262,0.660714286,f
0.988,134.796,22066.099,15615.5,0.174,0.683,0.863848394,0.648384586,0.697392254,0.700892857,f
0.991,141.126,23777.116,16377,0.182,0.727,0.918226567,0.703154899,0.735181004,0.736607143,f
0.912,122.281,17566.685,11975.5,0.133,0.78,0.756337677,0.504356613,0.516760539,0.517857143,f
0.94,121.384,17480.302,11846,0.132,0.761,0.748631955,0.50159146,0.510334218,0.513392857,f
0.912,120.077,17012.009,11767,0.131,0.756,0.737404108,0.486601221,0.506413915,0.508928571,f
0.913,122.297,17490.685,11806.5,0.131,0.744,0.756475126,0.501923824,0.508374066,0.508928571,f
0.915,120.871,17105.785,11858.5,0.132,0.749,0.744225004,0.489603027,0.51095452,0.513392857,f
0.92,122.154,17382.681,11943,0.133,0.757,0.755246678,0.498466575,0.515147756,0.517857143,f
0.919,121.413,17126.787,12055.5,0.134,0.767,0.748881081,0.490275309,0.520730467,0.522321429,f
0.911,122.399,17190.091,12067.5,0.134,0.759,0.757351362,0.492301695,0.521325956,0.522321429,f
0.919,121.285,16798.125,11998.5,0.133,0.769,0.747781491,0.479754712,0.517901893,0.517857143,f
0.915,121.815,16964.729,12077,0.134,0.785,0.752334482,0.48508777,0.521797385,0.522321429,f
0.912,121.592,17462.032,12149.5,0.135,0.768,0.750418789,0.501006631,0.525395132,0.526785714,f
0.911,122.431,17205.408,12072,0.134,0.766,0.75762626,0.492791998,0.521549264,0.522321429,f
0.923,122.134,16852.554,12071,0.134,0.766,0.755074867,0.481497005,0.52149964,0.522321429,f
0.939,122.959,17553.516,11965,0.133,0.756,0.762162069,0.503935069,0.516239486,0.517857143,f
0.952,122.955,17291.572,11876,0.132,0.759,0.762127707,0.49555014,0.511822941,0.513392857,f
0.944,122.433,17244.098,11884,0.132,0.762,0.757643441,0.494030479,0.512219934,0.513392857,f
0.924,122.527,17089.083,11796.5,0.131,0.741,0.758450952,0.48906839,0.507877825,0.508928571,f
0.948,121.477,16883.056,11796.5,0.131,0.753,0.749430876,0.482473386,0.507877825,0.508928571,f
0.926,122.491,17261.831,11827,0.131,0.748,0.758141693,0.49459812,0.50939136,0.508928571,f
0.923,122.77,17282.985,11817.5,0.131,0.745,0.760538456,0.495275267,0.508919932,0.508928571,f
0.95,116.03,15290.436,10898.5,0.121,0.764,0.702638157,0.431493007,0.463315386,0.464285714,f
0.96,116.664,15420.117,10463,0.116,0.741,0.708084565,0.435644146,0.441704092,0.441964286,f
0.952,115.979,15329.15,10491.5,0.117,0.758,0.70220004,0.432732257,0.443118378,0.446428571,f
0.98,115.485,15335.807,10540.5,0.117,0.743,0.697956308,0.43294535,0.445549959,0.446428571,f
0.951,114.841,15138.806,10600,0.118,0.762,0.692423995,0.426639273,0.448502593,0.450892857,f
0.933,115.24,15169.554,10477,0.116,0.751,0.695851624,0.427623528,0.442398829,0.441964286,f
0.971,113.884,14721.285,10405,0.116,0.764,0.68420284,0.413274265,0.438825894,0.441964286,f
0.94,111.397,14390.596,10301,0.114,0.772,0.662838145,0.402688783,0.433664988,0.433035714,f
0.97,110.894,14267.928,10137,0.113,0.768,0.658517099,0.398762133,0.425526636,0.428571429,f
0.994,111.744,14075.758,9860,0.11,0.77,0.665819066,0.392610697,0.411780761,0.415178571,f
0.957,111.49,13572.33,9665.5,0.107,0.774,0.663637066,0.376495773,0.402128874,0.401785714,f
0.972,108.384,13392.524,9489.5,0.105,0.76,0.636954822,0.370740114,0.393395033,0.392857143,f
0.966,108.888,13252.756,9524.5,0.106,0.772,0.641284459,0.366266087,0.395131876,0.397321429,f
0.962,107.475,13135.314,9503,0.106,0.774,0.629146014,0.362506723,0.394064958,0.397321429,f
0.96,108.289,13004.072,9529.5,0.106,0.786,0.63613872,0.358305616,0.395379997,0.397321429,f
0.923,110.005,13565.061,9265.5,0.103,0.762,0.650880102,0.37626309,0.382279235,0.383928571,f
0.953,109.319,13003.29,9129,0.101,0.79,0.644986985,0.358280584,0.375505545,0.375,f
0.943,108.38,13267.109,9194.5,0.102,0.803,0.63692046,0.366725532,0.378755924,0.379464286,f
0.936,111.266,13494.385,9199,0.102,0.803,0.661712784,0.374000724,0.378979232,0.379464286,f
0.951,109.96,13527.379,9147,0.102,0.797,0.650493527,0.375056874,0.376398779,0.379464286,f
0.944,110.21,13314.701,9081.5,0.101,0.78,0.652641164,0.36824897,0.373148401,0.375,f
0.913,108.681,12976.022,9096,0.101,0.792,0.639506215,0.357407725,0.37386795,0.375,f
0.946,108.153,13279.754,9217,0.102,0.797,0.634970406,0.367130303,0.379872466,0.379464286,f
0.955,116.412,14286.152,9958,0.111,0.819,0.705919747,0.39934549,0.416643922,0.419642857,f
0.931,117.739,14882.353,10065.5,0.112,0.814,0.717319405,0.418430113,0.421978513,0.424107143,f
0.908,116.261,14575.589,10122.5,0.112,0.82,0.704622574,0.40861048,0.424807086,0.424107143,f
0.903,113.101,14057.855,10052,0.112,0.811,0.67747644,0.392037615,0.421308587,0.424107143,f
0.917,114.726,14286.327,10084.5,0.112,0.794,0.691436082,0.399351092,0.422921371,0.424107143,f
0.909,113.56,14171.192,10161.5,0.113,0.809,0.681419502,0.395665576,0.426742426,0.428571429,f
0.924,115.456,14619.491,10181.5,0.113,0.805,0.697707183,0.4100158,0.427734908,0.428571429,f
0.947,114.082,14800.028,10192,0.113,0.791,0.685903769,0.415794859,0.428255961,0.428571429,f
0.959,115.339,14826.51,10275.5,0.114,0.799,0.696702088,0.416642558,0.432399573,0.433035714,f
0.949,116.714,15155.519,10508.5,0.117,0.811,0.708514093,0.427174262,0.443961988,0.446428571,f
0.939,116.834,14978.226,10481.5,0.116,0.808,0.709544959,0.421499045,0.442622137,0.441964286,f
0.924,116.192,14982.009,10269,0.114,0.798,0.704029826,0.42162014,0.432077017,0.433035714,f
0.949,114.964,14709.106,10181,0.113,0.782,0.693480633,0.41288441,0.427710096,0.428571429,f
0.94,114.198,14784.502,9956.5,0.111,0.714,0.686900272,0.415297865,0.416569486,0.419642857,f
0.933,111.98,14160.22,9818.5,0.109,0.71,0.667846435,0.395314358,0.409721361,0.410714286,f
0.905,110.386,13869.011,9737,0.108,0.708,0.654153101,0.385992646,0.405676997,0.40625,f
0.977,109.295,13866.373,9657,0.107,0.663,0.644780812,0.385908203,0.401707069,0.401785714,f
0.949,108.54,13563.694,9618.5,0.107,0.671,0.638294948,0.376219332,0.399796541,0.401785714,f
0.97,120.349,14712.616,10319.5,0.115,0.883,0.739740737,0.412996767,0.434583034,0.4375,f
0.956,119.263,15647.544,10464,0.116,0.817,0.730411401,0.442924172,0.441753716,0.441964286,f
0.936,119.381,15411.375,10628,0.118,0.82,0.731425086,0.435364311,0.449892068,0.450892857,f
0.951,120.011,15900.689,10768,0.12,0.8,0.736837132,0.451027441,0.456839441,0.459821429,f
0.931,119.283,15789.18,10858,0.121,0.781,0.730583212,0.447457995,0.46130561,0.464285714,f
0.93,118.176,15556.167,10891,0.121,0.736,0.721073475,0.439999159,0.462943205,0.464285714,f
0.94,116.854,15600.67,10940.5,0.122,0.714,0.70971677,0.441423717,0.465399598,0.46875,f
0.964,120.412,15850.534,10974.5,0.122,0.739,0.740281942,0.44942196,0.467086817,0.46875,f
0.973,119.702,16222.213,11002.5,0.122,0.734,0.734182652,0.461319547,0.468476292,0.46875,f
0.956,119.236,15960.045,11042.5,0.123,0.754,0.730179457,0.452927449,0.470461256,0.473214286,f
0.969,115.112,15482.494,10995,0.122,0.744,0.694752034,0.437640858,0.468104111,0.46875,f
0.958,114.168,15234.47,11004.5,0.122,0.711,0.686642556,0.429701514,0.46857554,0.46875,f
0.972,113.865,15297.298,11099.5,0.123,0.688,0.68403962,0.431712662,0.47328983,0.473214286,f
0.942,118.68,15532.785,11314,0.126,0.739,0.725403111,0.439250692,0.483934198,0.486607143,f
0.926,118.674,15796.547,11207,0.125,0.746,0.725351568,0.447693815,0.47862442,0.482142857,f
0.934,119.003,15845.438,11194,0.124,0.778,0.728177859,0.449258835,0.477979307,0.477678571,f
0.94,115.956,15869.478,10970.5,0.122,0.78,0.702002457,0.450028364,0.466888321,0.46875,f
0.953,118.128,15124.309,10854.5,0.121,0.797,0.720661129,0.426175218,0.461131926,0.464285714,f
0.959,115.592,15081.961,11055.5,0.123,0.792,0.698875497,0.424819642,0.471106369,0.473214286,f
0.938,116.298,15390.86,11179.5,0.124,0.784,0.704940425,0.434707618,0.477259757,0.477678571,f
0.894,120.676,15600.09,10912.5,0.121,0.82,0.742549847,0.441405151,0.464010123,0.464285714,f
0.883,121.458,16134.024,10764.5,0.12,0.813,0.749267656,0.458496584,0.456665757,0.459821429,f
0.867,121.52,15839.793,10780.5,0.12,0.812,0.74980027,0.449078136,0.457459742,0.459821429,f
0.848,118.955,15930.986,10743,0.119,0.82,0.727765512,0.451997259,0.455598839,0.455357143,f
0.869,124.412,16291.92,10907,0.121,0.819,0.774644137,0.463550895,0.463737191,0.464285714,f
0.91,120.947,16016.964,10893.5,0.121,0.815,0.744877885,0.454749448,0.463067265,0.464285714,f
0.906,119.015,15418.77,10712,0.119,0.809,0.728280945,0.435601028,0.454060492,0.455357143,f
0.912,119.627,15579.634,10770.5,0.12,0.805,0.733538361,0.440750346,0.456963501,0.459821429,f
0.914,118.811,15166.826,10778.5,0.12,0.805,0.726528473,0.427536204,0.457360494,0.459821429,f
0.913,119.011,15845.338,10860.5,0.121,0.794,0.728246583,0.449255634,0.46142967,0.464285714,f
0.901,118.605,15514.119,10870.5,0.121,0.816,0.72475882,0.438653186,0.461925911,0.464285714,f
0.895,119.068,15704.247,10896,0.121,0.807,0.728736244,0.444739257,0.463191326,0.464285714,f
0.885,119.179,15208.819,10831.5,0.12,0.818,0.729689795,0.428880416,0.459990571,0.459821429,f
0.906,121.633,16029.583,11022,0.122,0.798,0.750771002,0.455153387,0.469443962,0.46875,f
0.898,122.619,15787.696,10954.5,0.122,0.816,0.759241283,0.447410491,0.466094335,0.46875,f
0.879,118.965,16069.775,10924,0.121,0.806,0.727851418,0.456439948,0.4645808,0.464285714,f
0.899,120.603,16178.274,10984.5,0.122,0.798,0.741922737,0.459913043,0.467583058,0.46875,f
0.912,122.12,16148.67,11162,0.124,0.814,0.754954599,0.458965408,0.476391336,0.477678571,f
0.892,119.957,15816.97,11102,0.123,0.808,0.736373242,0.448347563,0.47341389,0.473214286,f
0.881,125.056,17031.83,11732,0.13,0.797,0.78017645,0.487235699,0.504677071,0.504464286,f
0.89,124.809,16697.817,11786,0.131,0.794,0.778054584,0.476543814,0.507356772,0.508928571,f
0.87,123.036,16782.91,11819,0.131,0.796,0.762823542,0.479267674,0.508994368,0.508928571,f
0.877,122.9,16633.498,11859.5,0.132,0.801,0.761655227,0.474484939,0.511004144,0.513392857,f
0.878,123.502,16884.02,11958,0.133,0.787,0.766826737,0.482504244,0.515892117,0.517857143,f
0.874,124.264,16802.37,11986.5,0.133,0.8,0.773372735,0.479890596,0.517306404,0.517857143,f
0.864,127.029,17440.597,11997,0.133,0.788,0.797125602,0.500320488,0.517827457,0.517857143,f
0.882,126.159,17030.944,11812,0.131,0.798,0.789651825,0.487207338,0.508646999,0.508928571,f
0.896,125.201,17296.905,11830.5,0.131,0.786,0.781422079,0.495720852,0.509565045,0.508928571,f
0.875,125.748,17190.501,11844.5,0.132,0.781,0.78612111,0.492314819,0.510259782,0.513392857,f
0.865,126.221,17272.78,12053,0.134,0.786,0.790184439,0.494948601,0.520606406,0.522321429,f
0.853,124.826,17174.72,12039.5,0.134,0.795,0.778200624,0.491809663,0.519936481,0.522321429,f
0.862,125.062,16985.02,11956,0.133,0.79,0.780227993,0.485737293,0.515792869,0.517857143,f
0.862,127.506,17285.877,12106.5,0.135,0.785,0.801223294,0.495367841,0.523261296,0.526785714,f
0.836,126.267,17716.447,12040,0.134,0.794,0.790579604,0.509150553,0.519961293,0.522321429,f
0.866,125.456,17892.92,11948.5,0.133,0.79,0.783612669,0.514799521,0.515420688,0.517857143,f
0.886,123.294,17214.659,12059,0.134,0.794,0.765039903,0.493088126,0.520904151,0.522321429,f
0.845,123.012,17117.893,12068.5,0.134,0.775,0.762617368,0.489990609,0.52137558,0.522321429,f
0.836,124.521,17564.583,12258.5,0.136,0.729,0.775580506,0.504289328,0.530804158,0.53125,f
0.841,124.093,17372.271,12265.5,0.136,0.723,0.771903751,0.498133346,0.531151527,0.53125,f
0.859,122.222,17190.327,12184,0.135,0.71,0.755830835,0.492309249,0.527107163,0.526785714,f
0.846,121.452,17073.579,12019.5,0.134,0.674,0.749216112,0.488572101,0.518943999,0.522321429,f
0.916,119.56,17150.994,11873.5,0.132,0.705,0.732962794,0.491050185,0.511698881,0.513392857,f
0.9,123.635,17318.636,11961.5,0.133,0.732,0.76796928,0.496416469,0.516065802,0.517857143,f
0.882,122.542,17245.082,11950.5,0.133,0.762,0.75857981,0.494061978,0.515519936,0.517857143,f
0.916,124.542,17051.559,11870,0.132,0.788,0.775760908,0.487867232,0.511525197,0.513392857,f
0.905,124.828,17265.2,11852,0.132,0.793,0.778217805,0.494705963,0.510631963,0.513392857,f
