angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.226,96.752,13155.348,11451.500,0.127,0.653,,,,6
0.239,93.795,12365.530,11176.500,0.124,0.601,,,,6
0.176,90.092,12094.485,10927.000,0.121,0.587,,,,6
0.226,89.841,11765.918,10725.000,0.119,0.533,,,,6
0.152,89.777,11415.349,10516.500,0.117,0.560,,,,6
0.213,92.009,11824.802,10525.000,0.117,0.539,,,,6
0.281,88.912,11927.141,10446.500,0.116,0.555,,,,6
0.178,88.878,11818.969,10437.500,0.116,0.580,,,,6
0.221,88.463,12088.374,10367.500,0.115,0.541,,,,6
0.203,92.668,11921.542,10200.000,0.113,0.673,,,,6
0.217,90.888,12156.463,10122.000,0.112,0.634,,,,6
0.124,86.289,10948.429,9694.000,0.108,0.592,,,,6
0.138,84.733,10788.620,9547.500,0.106,0.614,,,,6
0.011,83.067,10339.220,9427.500,0.105,0.450,,,,6
0.093,82.106,10759.022,9414.500,0.105,0.468,,,,6
0.101,83.465,10636.501,9295.000,0.103,0.538,,,,6
0.160,83.723,10423.803,9143.000,0.102,0.574,,,,6
0.005,78.137,9656.643,8774.000,0.097,0.462,,,,6
0.126,79.331,9651.011,8468.500,0.094,0.560,,,,6
0.128,76.531,9394.122,8223.500,0.091,0.547,,,,6
0.060,73.974,8829.237,7873.000,0.087,0.499,,,,6
0.071,73.809,8680.121,7769.000,0.086,0.489,,,,6
0.014,73.021,8597.059,7749.500,0.086,0.557,,,,6
0.102,74.210,8760.109,7710.500,0.086,0.521,,,,6
0.016,72.021,8265.590,7556.000,0.084,0.509,,,,6
0.096,73.485,8645.480,7550.000,0.084,0.487,,,,6
0.017,71.972,8410.794,7527.000,0.084,0.470,,,,6
0.121,72.951,8634.465,7637.500,0.085,0.473,,,,6
0.045,72.216,8430.362,7603.500,0.084,0.508,,,,6
0.081,71.405,8215.977,7474.500,0.083,0.503,,,,6
0.122,70.001,8281.955,7415.500,0.082,0.414,,,,6
0.109,71.407,8246.049,7489.500,0.083,0.483,,,,6
0.162,73.492,8428.969,7574.000,0.084,0.502,,,,6
0.228,77.519,9126.537,7813.000,0.087,0.632,,,,6
0.141,74.514,8735.002,7824.000,0.087,0.471,,,,6
0.118,74.985,8878.808,8040.000,0.089,0.478,,,,6
0.119,74.994,8870.348,8206.500,0.091,0.404,,,,6
0.275,77.526,9434.994,8486.000,0.094,0.429,,,,6
0.162,76.520,9495.775,8707.500,0.097,0.531,,,,6
0.268,80.152,10092.208,8904.000,0.099,0.495,,,,6
0.359,81.231,10416.875,9165.000,0.102,0.484,,,,6
0.274,85.398,10661.097,9429.500,0.105,0.574,,,,6
0.315,89.096,11251.822,9804.000,0.109,0.626,,,,6
0.293,90.020,11724.194,10132.000,0.113,0.644,,,,6
0.303,118.978,16292.829,13279.500,0.148,0.783,,,,6
0.305,116.642,16393.668,13243.500,0.147,0.772,,,,6
0.326,115.126,16225.516,13080.500,0.145,0.760,,,,6
0.300,114.968,15613.541,12762.000,0.142,0.772,,,,6
0.307,118.026,16024.538,12533.000,0.139,0.814,,,,6
0.319,111.126,15250.901,12452.500,0.138,0.759,,,,6
0.308,111.746,15273.624,12600.000,0.140,0.774,,,,6
0.333,113.487,15645.349,12800.000,0.142,0.759,,,,6
0.294,114.082,15818.152,13201.500,0.147,0.774,,,,6
0.293,116.257,16639.254,13632.500,0.151,0.759,,,,6
0.286,118.655,16859.628,14153.500,0.157,0.756,,,,6
0.297,121.426,17669.366,14620.000,0.162,0.751,,,,6
0.282,123.717,18565.492,14925.500,0.166,0.769,,,,6
0.220,123.243,18364.454,15364.000,0.171,0.771,,,,6
0.259,126.493,19696.988,16199.500,0.180,0.766,,,,6
0.202,127.743,20032.159,16577.000,0.184,0.759,,,,6
0.203,131.818,20881.560,17338.000,0.193,0.752,,,,6
0.166,132.082,21161.116,17505.500,0.195,0.748,,,,6
0.153,134.172,21025.936,17900.000,0.199,0.736,,,,6
0.172,136.541,21491.419,18028.000,0.200,0.699,,,,6
0.155,138.881,21875.055,18217.000,0.202,0.735,,,,6
0.118,138.280,21890.809,18377.500,0.204,0.738,,,,6
0.148,143.121,22132.193,18559.000,0.206,0.715,,,,6
0.136,142.729,21695.047,18581.000,0.206,0.704,,,,6
0.123,144.010,20921.532,18553.500,0.206,0.704,,,,6
0.106,143.901,21144.819,18386.500,0.204,0.711,,,,6
0.109,143.108,21349.048,18085.000,0.201,0.697,,,,6
0.085,143.307,20945.673,18249.000,0.203,0.690,,,,6
0.098,143.876,20746.785,18111.500,0.201,0.710,,,,6
0.086,142.681,20885.306,17788.000,0.198,0.723,,,,6
0.108,141.098,20579.783,17646.500,0.196,0.699,,,,6
0.122,143.361,20631.042,17898.500,0.199,0.701,,,,6
0.114,142.415,20652.885,18143.000,0.202,0.685,,,,6
0.107,143.944,21403.852,18335.000,0.204,0.706,,,,6
0.141,139.721,20594.113,17413.000,0.193,0.690,,,,6
0.160,137.038,19201.645,16870.000,0.187,0.692,,,,6
0.172,131.731,19181.179,16687.500,0.185,0.706,,,,6
0.220,131.021,19314.451,16532.000,0.184,0.712,,,,6
0.235,127.366,19644.084,16502.500,0.183,0.742,,,,6
0.303,129.138,19582.397,16636.500,0.185,0.737,,,,6
0.293,128.331,19536.224,16879.500,0.188,0.738,,,,6
0.304,129.477,19715.185,17020.500,0.189,0.754,,,,6
0.320,130.875,19703.493,16871.500,0.187,0.748,,,,6
0.329,125.381,19346.256,16518.500,0.184,0.744,,,,6
0.361,122.474,18447.092,15847.000,0.176,0.734,,,,6
0.415,120.335,18184.540,15133.000,0.168,0.759,,,,6
0.412,120.128,17859.722,14937.000,0.166,0.771,,,,6
0.455,121.408,17793.026,14846.000,0.165,0.769,,,,6
0.487,124.721,18106.837,14935.000,0.166,0.780,,,,6
0.509,122.907,18015.522,14925.500,0.166,0.782,,,,6
0.519,122.350,17936.100,14866.000,0.165,0.778,,,,6
0.549,124.392,17776.824,14880.000,0.165,0.775,,,,6
0.587,126.238,17591.226,14885.000,0.165,0.772,,,,6
0.602,127.016,18028.821,15130.500,0.168,0.779,,,,6
0.627,126.299,17779.658,15070.500,0.167,0.774,,,,6
0.716,126.143,17291.303,14558.000,0.162,0.786,,,,6
0.748,128.748,17480.820,14449.500,0.161,0.805,,,,6
0.759,130.528,17736.130,14634.500,0.163,0.801,,,,6
0.780,131.219,17992.968,14853.000,0.165,0.807,,,,6
0.789,134.498,18213.808,15167.000,0.169,0.805,,,,6
0.773,135.620,18731.407,15313.000,0.170,0.804,,,,6
0.786,138.069,19287.163,15476.500,0.172,0.818,,,,6
0.789,139.095,19305.163,15331.000,0.170,0.825,,,,6
0.760,136.930,18755.020,15325.000,0.170,0.798,,,,6
0.758,131.793,18648.088,15121.500,0.168,0.801,,,,6
0.744,128.437,17532.267,14898.500,0.166,0.787,,,,6
0.711,124.613,17114.153,14668.000,0.163,0.792,,,,6
0.693,125.067,17836.901,14767.500,0.164,0.795,,,,6
0.641,126.058,17635.215,14945.000,0.166,0.777,,,,6
0.594,126.580,18506.894,15497.000,0.172,0.774,,,,6
0.552,128.625,19733.466,16147.000,0.179,0.776,,,,6
0.518,131.648,20670.159,17242.500,0.192,0.762,,,,6
0.501,131.599,21495.224,18093.000,0.201,0.744,,,,6
0.442,136.902,23270.691,19569.000,0.217,0.738,,,,6
0.414,138.485,24507.848,20836.000,0.232,0.730,,,,6
0.411,143.833,25631.047,21465.500,0.239,0.742,,,,6
0.423,143.512,26026.945,21872.000,0.243,0.745,,,,6
0.390,144.776,26685.520,22472.500,0.250,0.734,,,,6
0.383,147.714,27952.272,23388.500,0.260,0.752,,,,6
0.379,146.957,29094.421,24186.000,0.269,0.739,,,,6
0.379,155.023,29753.216,25196.500,0.280,0.739,,,,6
0.374,158.422,30576.637,26094.500,0.290,0.721,,,,6
0.346,158.907,30655.558,26461.000,0.294,0.715,,,,6
0.380,159.249,31997.608,27055.000,0.301,0.728,,,,6
0.335,159.891,32472.038,27749.000,0.308,0.726,,,,6
0.350,160.982,31749.737,27572.500,0.306,0.717,,,,6
0.353,159.915,32249.612,27316.500,0.304,0.714,,,,6
0.339,159.189,31408.984,26867.500,0.299,0.716,,,,6
0.350,156.839,30963.634,26337.500,0.293,0.724,,,,6
0.356,154.873,31090.889,26400.500,0.293,0.732,,,,6
0.351,158.469,31285.409,26728.500,0.297,0.721,,,,6
0.291,156.078,32445.573,27446.500,0.305,0.710,,,,6
0.301,160.205,33684.940,28419.000,0.316,0.713,,,,6
0.301,160.670,34002.175,28973.000,0.322,0.695,,,,6
0.284,160.255,34625.709,29847.000,0.332,0.679,,,,6
0.312,163.539,36428.244,30336.500,0.337,0.712,,,,6
0.404,171.233,37446.830,30981.000,0.344,0.715,,,,6
0.406,173.470,36754.090,30994.500,0.344,0.689,,,,6
0.376,167.618,36756.649,30813.000,0.342,0.684,,,,6
0.369,165.619,34970.226,30450.500,0.338,0.670,,,,6
0.337,164.189,34997.947,30259.000,0.336,0.667,,,,6
0.339,162.587,34668.079,29840.500,0.332,0.672,,,,6
0.349,164.522,34478.266,29354.000,0.326,0.698,,,,6
0.368,163.391,34772.887,29125.000,0.324,0.668,,,,6
0.377,162.596,35007.151,29010.500,0.322,0.701,,,,6
0.365,158.085,34128.066,28670.000,0.319,0.686,,,,6
0.304,156.506,34144.179,28826.500,0.320,0.687,,,,6
0.318,153.782,33026.222,28402.500,0.316,0.671,,,,6
0.344,159.373,33133.090,28256.000,0.314,0.676,,,,6
0.317,156.153,33015.880,28107.000,0.312,0.671,,,,6
0.242,154.993,32128.663,28014.000,0.311,0.666,,,,6
0.238,157.100,32247.735,28118.000,0.312,0.678,,,,6
0.270,157.228,31893.466,27868.500,0.310,0.648,,,,6
0.256,155.739,32052.666,27868.000,0.310,0.698,,,,6
0.246,155.811,32716.890,27981.000,0.311,0.710,,,,6
0.241,158.922,31628.844,28109.000,0.312,0.642,,,,6
0.187,155.757,30630.134,28053.500,0.312,0.620,,,,6
0.219,153.165,32166.108,27698.500,0.308,0.678,,,,6
0.252,155.048,31715.959,27392.000,0.304,0.697,,,,6
0.308,154.592,32053.808,27370.000,0.304,0.669,,,,6
0.308,157.620,32874.448,27569.500,0.306,0.710,,,,6
0.165,137.423,21298.423,13539.000,0.150,0.662,,,,7
0.214,136.739,21632.590,13483.000,0.150,0.688,,,,7
0.167,136.008,20859.048,13561.500,0.151,0.657,,,,7
0.169,136.937,21311.903,13609.500,0.151,0.697,,,,7
0.162,136.434,21974.526,13706.000,0.152,0.678,,,,7
0.110,139.859,21849.872,13898.500,0.154,0.651,,,,7
0.227,138.741,22886.009,14093.000,0.157,0.721,,,,7
0.052,140.481,22733.377,14520.000,0.161,0.636,,,,7
0.172,142.730,22739.343,14751.000,0.164,0.684,,,,7
0.153,145.483,23646.581,15078.000,0.168,0.652,,,,7
0.210,145.816,23749.651,15292.500,0.170,0.675,,,,7
0.233,147.343,24830.020,15685.500,0.174,0.697,,,,7
0.242,148.143,25799.513,16052.500,0.178,0.697,,,,7
0.269,149.699,26177.464,16314.000,0.181,0.720,,,,7
0.257,151.118,26680.509,16632.000,0.185,0.707,,,,7
0.257,151.698,26645.750,16908.500,0.188,0.708,,,,7
0.260,154.855,27654.333,17181.500,0.191,0.700,,,,7
0.280,154.164,29060.460,17536.000,0.195,0.716,,,,7
0.297,157.964,28089.913,17831.000,0.198,0.715,,,,7
0.307,157.876,30268.859,18306.500,0.203,0.742,,,,7
0.315,159.745,29899.368,18596.000,0.207,0.732,,,,7
0.337,160.977,31087.421,18925.000,0.210,0.778,,,,7
0.322,162.982,31240.627,19265.000,0.214,0.721,,,,7
0.325,164.806,31359.537,19551.500,0.217,0.749,,,,7
0.340,165.902,32217.865,19756.000,0.220,0.749,,,,7
0.310,167.888,31979.621,19971.000,0.222,0.729,,,,7
0.339,166.012,32422.789,20036.000,0.223,0.754,,,,7
0.349,165.934,33275.442,20058.500,0.223,0.778,,,,7
0.348,166.576,33114.932,20347.500,0.226,0.768,,,,7
0.346,168.123,34179.872,20617.000,0.229,0.788,,,,7
0.372,167.049,34889.108,20577.000,0.229,0.797,,,,7
0.358,169.121,33858.902,20817.000,0.231,0.789,,,,7
0.343,169.091,34546.191,20917.500,0.232,0.767,,,,7
0.327,169.909,34752.757,21120.000,0.235,0.759,,,,7
0.355,173.247,35377.458,21470.500,0.239,0.762,,,,7
0.353,173.387,34896.703,21739.500,0.242,0.780,,,,7
0.347,171.348,36172.376,21633.500,0.240,0.798,,,,7
0.319,172.876,34459.096,21523.500,0.239,0.766,,,,7
0.326,171.653,34894.289,21468.500,0.239,0.774,,,,7
0.344,170.646,35687.280,21237.500,0.236,0.793,,,,7
0.320,169.079,33885.006,21098.000,0.234,0.757,,,,7
0.309,169.703,32882.195,20680.000,0.230,0.738,,,,7
0.347,166.929,32416.639,19958.000,0.222,0.781,,,,7
0.322,163.773,32116.722,19397.000,0.216,0.765,,,,7
0.330,158.166,30950.535,18716.000,0.208,0.787,,,,7
0.329,157.244,29110.820,17904.500,0.199,0.742,,,,7
0.341,151.201,28606.950,17084.000,0.190,0.785,,,,7
0.305,151.416,26037.381,16546.500,0.184,0.731,,,,7
0.345,145.924,25331.181,15742.000,0.175,0.789,,,,7
0.338,144.305,24091.595,15047.000,0.167,0.759,,,,7
0.324,141.116,22703.320,14548.000,0.162,0.766,,,,7
0.338,137.080,22609.225,13872.500,0.154,0.790,,,,7
0.345,135.490,21675.269,13311.500,0.148,0.792,,,,7
0.341,132.211,20254.460,12790.000,0.142,0.781,,,,7
0.319,132.164,19391.854,12529.000,0.139,0.762,,,,7
0.313,129.085,18908.334,12200.500,0.136,0.771,,,,7
0.335,126.186,18712.556,11933.500,0.133,0.787,,,,7
0.326,125.707,18830.945,11675.500,0.130,0.807,,,,7
0.310,125.870,18129.244,11590.000,0.129,0.769,,,,7
0.250,125.851,16869.655,11135.500,0.124,0.730,,,,7
0.285,122.504,16930.041,10862.000,0.121,0.766,,,,7
0.321,120.649,16727.233,10672.000,0.119,0.768,,,,7
0.309,122.889,17192.283,10761.500,0.120,0.739,,,,7
0.344,120.159,17324.509,10799.000,0.120,0.775,,,,7
0.340,121.321,17616.897,10753.000,0.119,0.801,,,,7
0.342,120.686,17053.049,10758.500,0.120,0.786,,,,7
0.351,122.505,17832.351,10976.000,0.122,0.795,,,,7
0.349,123.673,18275.414,11118.000,0.124,0.804,,,,7
0.327,123.937,18201.858,11311.000,0.126,0.777,,,,7
0.254,127.001,17527.843,11479.000,0.128,0.753,,,,7
0.306,127.327,18828.914,11989.500,0.133,0.762,,,,7
0.332,129.402,19931.230,12214.000,0.136,0.783,,,,7
0.340,132.303,21078.775,12620.500,0.140,0.775,,,,7
0.366,136.397,21468.868,13112.500,0.146,0.760,,,,7
0.408,137.124,23318.235,13540.000,0.150,0.822,,,,7
0.405,136.947,24497.293,13822.500,0.154,0.812,,,,7
0.408,140.179,24596.360,14236.500,0.158,0.819,,,,7
0.421,141.702,25842.117,14640.000,0.163,0.819,,,,7
0.436,143.463,26576.822,14998.000,0.167,0.818,,,,7
0.467,146.683,27432.231,15184.500,0.169,0.833,,,,7
0.463,148.552,26753.935,15615.500,0.174,0.820,,,,7
0.473,150.872,26225.761,16196.000,0.180,0.779,,,,7
0.461,151.182,27973.304,16433.500,0.183,0.803,,,,7
0.470,151.787,27973.784,16467.000,0.183,0.803,,,,7
0.485,151.988,27378.162,16081.000,0.179,0.834,,,,7
0.464,148.522,26666.386,15463.000,0.172,0.835,,,,7
0.430,146.022,25040.054,15175.500,0.169,0.820,,,,7
0.386,142.579,24245.893,14508.500,0.161,0.810,,,,7
0.348,142.082,23921.204,14405.000,0.160,0.801,,,,7
0.313,140.984,23030.849,14384.500,0.160,0.762,,,,7
0.273,138.760,22688.577,14199.500,0.158,0.765,,,,7
0.256,139.304,22158.581,14186.500,0.158,0.729,,,,7
0.265,137.052,22209.594,13996.500,0.156,0.774,,,,7
0.221,138.514,21384.124,13815.500,0.154,0.703,,,,7
0.204,135.747,20834.636,13717.500,0.152,0.723,,,,7
0.225,134.846,20393.796,13598.500,0.151,0.753,,,,7
0.201,134.551,20621.097,13619.500,0.151,0.741,,,,7
0.168,134.622,20078.993,13572.000,0.151,0.735,,,,7
0.132,133.499,20126.744,13561.500,0.151,0.729,,,,7
0.164,133.619,20100.252,13608.000,0.151,0.736,,,,7
0.011,135.439,19405.405,13488.000,0.150,0.685,,,,7
0.130,135.319,19555.920,13616.500,0.151,0.710,,,,7
0.157,133.116,19700.442,13399.500,0.149,0.703,,,,7
0.109,132.673,19069.161,13354.000,0.148,0.714,,,,7
0.059,132.998,18979.184,13343.000,0.148,0.718,,,,7
0.098,132.706,18666.807,13399.500,0.149,0.719,,,,7
0.079,132.888,19002.663,13414.500,0.149,0.709,,,,7
0.143,131.584,18660.346,13273.500,0.147,0.749,,,,7
0.130,131.482,18500.737,13216.000,0.147,0.733,,,,7
0.093,131.735,18528.858,13179.000,0.146,0.709,,,,7
0.090,131.082,18507.184,13290.000,0.148,0.702,,,,7
0.079,130.936,18479.464,13214.000,0.147,0.722,,,,7
0.067,132.456,18679.770,13343.000,0.148,0.714,,,,7
0.072,133.947,19026.643,13436.000,0.149,0.700,,,,7
0.091,132.017,18564.091,13356.000,0.148,0.719,,,,7
0.001,134.174,18577.094,13237.000,0.147,0.693,,,,7
0.126,133.721,19348.516,13370.000,0.149,0.728,,,,7
0.069,135.380,19098.967,13203.000,0.147,0.722,,,,7
0.154,135.537,19991.357,13430.000,0.149,0.733,,,,7
0.187,136.196,20486.647,13443.500,0.149,0.726,,,,7
0.181,136.676,21142.182,13570.500,0.151,0.699,,,,7
0.258,137.111,21903.678,13787.500,0.153,0.740,,,,7
0.261,138.813,22029.316,13962.500,0.155,0.737,,,,7
0.318,139.947,22593.492,14208.500,0.158,0.778,,,,7
0.323,142.434,22933.869,14432.500,0.160,0.785,,,,7
0.300,141.442,23384.432,14613.000,0.162,0.756,,,,7
0.326,142.926,23288.662,14755.000,0.164,0.783,,,,7
0.327,143.708,23319.912,14853.500,0.165,0.777,,,,7
0.364,144.558,24002.724,15065.000,0.167,0.786,,,,7
0.355,143.602,24000.256,15080.000,0.168,0.749,,,,7
0.397,144.965,25849.595,15091.500,0.168,0.769,,,,7
0.393,145.297,25764.487,15243.000,0.169,0.747,,,,7
0.365,145.981,25785.067,15485.500,0.172,0.736,,,,7
0.379,148.026,26039.264,15646.000,0.174,0.735,,,,7
0.380,148.269,26940.831,15671.500,0.174,0.726,,,,7
0.377,148.226,27405.962,15648.000,0.174,0.723,,,,7
0.377,147.911,27286.581,15707.500,0.175,0.733,,,,7
0.358,148.849,27167.224,15792.500,0.175,0.710,,,,7
0.369,149.521,27533.450,15844.000,0.176,0.723,,,,7
0.329,149.779,26970.455,15902.000,0.177,0.711,,,,7
0.276,149.308,26296.874,15889.500,0.177,0.662,,,,7
0.263,150.799,26291.541,15964.500,0.177,0.654,,,,7
0.305,151.261,26370.447,15980.500,0.178,0.691,,,,7
0.254,152.512,26500.156,16092.500,0.179,0.674,,,,7
0.349,150.510,27428.838,16309.500,0.181,0.749,,,,7
0.301,149.619,25494.068,16350.500,0.182,0.760,,,,7
0.297,149.738,25894.436,16422.000,0.182,0.764,,,,7
0.305,149.774,26325.381,16427.000,0.183,0.745,,,,7
0.301,149.356,26205.343,16410.000,0.182,0.776,,,,7
0.283,149.736,25660.928,16386.000,0.182,0.744,,,,7
0.318,151.477,25952.753,16464.000,0.183,0.764,,,,7
0.290,151.453,25985.418,16551.500,0.184,0.734,,,,7
0.290,150.026,25181.237,16491.000,0.183,0.771,,,,7
0.277,149.071,25612.326,16467.000,0.183,0.761,,,,7
0.297,149.687,25261.330,16337.000,0.182,0.771,,,,7
0.255,148.685,24809.437,16346.000,0.182,0.750,,,,7
0.236,148.330,24312.124,16435.500,0.183,0.755,,,,7
0.221,150.656,22603.192,16312.500,0.181,0.782,,,,7
0.211,147.804,23253.896,16338.500,0.182,0.795,,,,7
0.164,145.391,23036.641,16313.000,0.181,0.698,,,,7
0.201,143.330,23875.108,16435.500,0.183,0.643,,,,7
0.140,142.888,23943.541,16386.500,0.182,0.621,,,,7
0.047,143.688,23774.059,16389.000,0.182,0.572,,,,7
0.079,142.655,24118.583,16427.000,0.183,0.588,,,,7
0.073,143.694,23642.072,16399.500,0.182,0.571,,,,7
0.048,141.335,23397.070,15944.500,0.177,0.553,,,,7
0.037,142.521,23393.218,15970.000,0.177,0.594,,,,7
0.042,143.214,22317.412,15384.000,0.171,0.627,,,,7
0.024,142.397,21210.707,15557.000,0.173,0.647,,,,7
0.011,145.090,21795.006,15408.000,0.171,0.667,,,,7
0.093,143.396,22458.490,15400.000,0.171,0.678,,,,7
0.101,144.823,23036.833,15079.500,0.168,0.668,,,,7
0.202,148.401,24743.088,15766.000,0.175,0.655,,,,7
0.242,149.418,25244.070,15897.000,0.177,0.704,,,,7
0.281,151.432,25325.330,15979.000,0.178,0.698,,,,7
0.221,151.566,24742.140,15697.000,0.174,0.694,,,,7
0.304,154.272,24008.375,15275.000,0.170,0.765,,,,7
0.439,153.668,25703.645,16051.500,0.178,0.827,,,,7
0.465,153.871,24467.825,16022.500,0.178,0.825,,,,7
0.483,151.620,24654.601,15958.000,0.177,0.817,,,,7
0.506,151.453,25240.188,15953.500,0.177,0.839,,,,7
0.502,152.675,24952.957,16036.500,0.178,0.826,,,,7
0.524,153.616,25700.347,16052.500,0.178,0.830,,,,7
0.531,153.136,25805.285,16152.500,0.179,0.827,,,,7
0.516,151.714,25302.376,16091.000,0.179,0.843,,,,7
0.517,154.066,25769.408,16134.000,0.179,0.834,,,,7
0.496,155.074,25788.874,16204.000,0.180,0.816,,,,7
0.451,154.902,25720.462,16299.000,0.181,0.815,,,,7
0.446,156.646,25216.198,16242.000,0.180,0.821,,,,7
0.419,156.636,24942.811,16267.500,0.181,0.805,,,,7
0.420,156.475,24976.031,16297.500,0.181,0.823,,,,7
0.434,154.184,26488.820,16197.500,0.180,0.851,,,,7
0.362,154.909,25340.955,16301.000,0.181,0.810,,,,7
0.331,152.623,25731.380,16148.500,0.179,0.786,,,,7
0.318,152.385,24845.429,16145.000,0.179,0.788,,,,7
0.334,152.320,25117.404,16116.000,0.179,0.813,,,,7
0.336,153.317,24674.984,16098.500,0.179,0.809,,,,7
0.344,152.704,24962.129,16122.000,0.179,0.827,,,,7
0.341,157.476,24776.461,16327.500,0.181,0.805,,,,7
0.323,157.585,25811.999,16668.500,0.185,0.813,,,,7
0.305,157.128,26286.533,16906.500,0.188,0.795,,,,7
0.292,159.310,26933.532,17349.000,0.193,0.778,,,,7
0.319,158.253,27895.526,17612.500,0.196,0.808,,,,7
0.315,160.611,28424.919,17742.500,0.197,0.807,,,,7
0.306,160.167,28891.846,17931.500,0.199,0.796,,,,7
0.304,164.402,28489.022,18343.000,0.204,0.798,,,,7
0.300,165.066,30278.561,18811.000,0.209,0.793,,,,7
0.310,169.605,29596.794,19171.500,0.213,0.808,,,,7
0.316,170.769,29969.573,19506.000,0.217,0.790,,,,7
0.309,170.655,29890.054,19657.000,0.218,0.799,,,,7
0.309,170.043,30849.564,19657.500,0.218,0.802,,,,7
0.325,167.967,31506.852,19734.000,0.219,0.820,,,,7
0.311,171.223,30706.303,19913.500,0.221,0.794,,,,7
0.322,168.799,32637.424,20161.000,0.224,0.824,,,,7
0.320,173.560,32191.774,20579.500,0.229,0.794,,,,7
0.309,175.407,33103.069,20904.000,0.232,0.780,,,,7
0.320,176.049,33231.744,21028.000,0.234,0.802,,,,7
0.345,177.195,34378.108,21093.500,0.234,0.817,,,,7
0.387,178.617,32823.367,21003.500,0.233,0.808,,,,7
0.414,181.244,31531.230,21327.000,0.237,0.776,,,,7
0.426,181.371,32759.142,21486.500,0.239,0.808,,,,7
0.441,180.371,34866.802,21607.000,0.240,0.832,,,,7
0.461,182.485,33532.515,21563.000,0.240,0.809,,,,7
0.478,181.474,34562.786,21603.000,0.240,0.834,,,,7
0.475,179.213,33858.209,21191.000,0.235,0.829,,,,7
0.475,178.735,35357.498,21005.000,0.233,0.819,,,,7
0.490,178.892,34095.094,20921.500,0.232,0.824,,,,7
0.487,176.184,32866.355,20774.000,0.231,0.812,,,,7
0.493,175.599,33419.668,20498.500,0.228,0.819,,,,7
0.493,174.832,32254.593,20367.000,0.226,0.811,,,,7
0.484,175.022,32095.766,20382.500,0.226,0.815,,,,7
0.493,174.448,32865.945,20311.000,0.226,0.810,,,,7
0.506,175.821,31630.096,20197.500,0.224,0.809,,,,7
0.473,173.610,30582.375,20115.500,0.224,0.788,,,,7
0.469,175.587,32503.496,20023.000,0.222,0.823,,,,7
0.437,175.969,32261.819,20204.500,0.224,0.816,,,,7
0.406,174.482,31608.065,20195.000,0.224,0.807,,,,7
0.294,174.547,32733.470,19934.000,0.221,0.759,,,,7
0.309,170.289,32608.836,19868.000,0.221,0.773,,,,7
0.257,167.451,30939.795,19645.500,0.218,0.753,,,,7
0.189,162.600,30186.293,19393.000,0.215,0.681,,,,7
0.130,163.954,30180.375,19227.000,0.214,0.670,,,,7
0.145,161.948,29184.621,19089.000,0.212,0.668,,,,7
0.063,159.572,28935.515,18916.000,0.210,0.649,,,,7
0.103,157.313,28191.331,18732.000,0.208,0.661,,,,7
0.070,155.867,27698.037,18346.000,0.204,0.630,,,,7
0.120,150.175,27022.065,18029.000,0.200,0.691,,,,7
0.093,150.717,26501.067,17690.500,0.197,0.657,,,,7
0.112,147.971,26373.694,17563.500,0.195,0.719,,,,7
0.116,147.314,26093.509,17361.000,0.193,0.668,,,,7
0.105,145.865,24922.415,17188.500,0.191,0.708,,,,7
0.067,145.457,24784.198,16997.500,0.189,0.695,,,,7
0.031,146.250,24930.995,16863.000,0.187,0.666,,,,7
0.036,146.561,24808.282,16693.500,0.185,0.660,,,,7
0.095,144.582,24600.854,16528.000,0.184,0.705,,,,7
0.015,144.803,24751.303,16555.000,0.184,0.661,,,,7
0.077,146.013,25121.360,16609.000,0.185,0.634,,,,7
0.046,145.052,24617.231,16549.000,0.184,0.653,,,,7
0.035,147.123,24587.820,16568.500,0.184,0.667,,,,7
0.066,148.847,25059.569,16496.000,0.183,0.654,,,,7
0.078,148.770,24684.026,16550.500,0.184,0.692,,,,7
0.178,150.539,25575.479,16526.500,0.184,0.712,,,,7
0.061,152.944,25108.955,16707.000,0.186,0.657,,,,7
0.114,156.393,26047.836,16781.000,0.186,0.679,,,,7
0.206,156.327,26387.864,16978.500,0.189,0.732,,,,7
0.194,155.951,25780.160,16931.500,0.188,0.720,,,,7
0.280,156.989,27769.422,17010.000,0.189,0.748,,,,7
0.283,159.758,27036.096,17134.000,0.190,0.759,,,,7
0.294,159.898,27589.370,17258.500,0.192,0.752,,,,7
0.265,158.998,27392.748,17307.000,0.192,0.728,,,,7
0.253,161.460,27250.784,17270.500,0.192,0.720,,,,7
0.282,161.758,27041.103,17079.500,0.190,0.727,,,,7
0.266,161.017,26945.329,17097.500,0.190,0.717,,,,7
0.350,161.667,27053.368,17019.500,0.189,0.778,,,,7
0.354,160.127,26901.429,16984.500,0.189,0.760,,,,7
0.323,159.416,28158.803,17017.000,0.189,0.760,,,,7
0.377,159.980,27273.781,16956.500,0.188,0.796,,,,7
0.294,159.152,26489.001,16840.500,0.187,0.739,,,,7
0.367,159.942,28691.614,17043.500,0.189,0.776,,,,7
0.392,160.126,28083.641,16916.500,0.188,0.790,,,,7
0.382,161.325,27373.701,17115.000,0.190,0.773,,,,7
0.383,161.316,27040.401,16944.000,0.188,0.766,,,,7
0.410,160.258,28144.589,16866.000,0.187,0.799,,,,7
0.420,161.335,27553.244,16920.500,0.188,0.801,,,,7
