angle_90,r,area_ellipse,area_contour,proportion,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.033,62.502,3010.226,2394,0.505,0.907,0.161822481,0.034949305,0.034644185,1
0.005,64.234,2981.348,2395.5,0.506,0.904,0.16998144,0.034470044,0.034676694,1
0.014,63.938,2972.93,2386,0.509,0.898,0.168587068,0.034330339,0.034470801,1
0.037,62.752,3035.927,2409.5,0.514,0.903,0.16300016,0.035375841,0.034980115,1
0.038,61.37,2949.147,2388.5,0.509,0.9,0.156489952,0.033935634,0.034524983,1
0.035,62.888,2859.614,2326.5,0.501,0.906,0.163640817,0.032449739,0.033181262,1
0.074,60.92,2923.019,2310.5,0.497,0.911,0.15437013,0.033502012,0.032834495,1
0.083,60.941,2972.105,2344.5,0.499,0.907,0.154469055,0.034316647,0.033571374,1
0.09,62.081,2806.262,2273,0.474,0.913,0.15983927,0.031564306,0.03202176,1
0.104,59.773,2821.395,2237,0.486,0.908,0.14896694,0.031815454,0.031241534,1
0.121,59.054,2828.461,2225,0.473,0.917,0.145579936,0.031932722,0.030981459,1
0.129,57.265,2772.157,2226,0.483,0.906,0.137152467,0.030998297,0.031003132,1
0.182,57.344,2852.919,2199,0.472,0.9,0.137524613,0.032338628,0.030417963,1
0.174,59.581,2674.266,2205,0.469,0.905,0.148062483,0.029373691,0.030548,1
0.195,57.391,2763.389,2222.5,0.478,0.897,0.137746017,0.030852783,0.030927276,1
0.189,58.44,2689.568,2215,0.476,0.905,0.142687557,0.029627644,0.030764729,1
0.205,57.331,2696.114,2233,0.48,0.906,0.137463374,0.029736282,0.031154842,1
0.227,56.71,2756.541,2222.5,0.465,0.901,0.13453802,0.030739133,0.030927276,1
0.238,57.265,2863.381,2241.5,0.474,0.905,0.137152467,0.032512256,0.031339062,1
0.235,57.029,2663.699,2217.5,0.474,0.896,0.136040738,0.029198321,0.030818912,1
0.227,56.674,2597.77,2232.5,0.482,0.881,0.134368434,0.028104159,0.031144006,1
0.255,55.925,2739.162,2193,0.474,0.897,0.130840109,0.03045071,0.030287925,1
0.259,55.403,2753.275,2220,0.465,0.891,0.128381116,0.03068493,0.030873094,1
0.251,57.326,2634.908,2211,0.469,0.891,0.137439821,0.028720503,0.030678038,1
0.245,56.086,2722.397,2236,0.469,0.897,0.131598534,0.030172477,0.031219861,1
0.248,56.204,2767.452,2289.5,0.48,0.897,0.132154398,0.030920212,0.032379363,1
0.23,55.701,2740.258,2270.5,0.476,0.891,0.129784909,0.030468899,0.031967577,1
0.006,75.423,5673.355,4430.5,0.59,0.916,0.22268963,0.079146768,0.078781114,2
0.009,83.33,7583.037,5810.5,0.599,0.928,0.259937253,0.110839976,0.108689763,2
0.027,86.868,8262.632,6191,0.594,0.915,0.276603763,0.122118579,0.116936314,2
0.018,89.394,8337.133,6474,0.605,0.919,0.288503029,0.123355002,0.123069754,2
0.021,91.141,8618.17,6650.5,0.596,0.918,0.296732648,0.128019111,0.126895027,2
0.02,89.806,8754.294,6732,0.586,0.919,0.290443844,0.130278233,0.128661371,2
0.031,90.414,8975.746,6835.5,0.606,0.918,0.293307958,0.133953465,0.13090452,2
0.02,92.177,8839.719,6881.5,0.601,0.917,0.301612949,0.131695952,0.131901475,2
0.027,91.641,8943.348,6933,0.605,0.919,0.299088006,0.133415786,0.133017631,2
0.035,90.596,9086.037,6986.5,0.606,0.929,0.294165308,0.135783862,0.134177133,2
0.021,90.178,9055.544,7005,0.599,0.924,0.29219623,0.135277798,0.134578082,2
0.036,92.469,9233.884,7035.5,0.598,0.914,0.302988478,0.13823754,0.135239107,2
0.028,92.93,9105.8,7063.5,0.609,0.921,0.305160117,0.13611185,0.135845949,2
0.04,91.296,9280.791,7082.5,0.611,0.919,0.297462809,0.139016012,0.136257735,2
0.045,92.245,8969.545,6930,0.61,0.922,0.301933277,0.133850553,0.132952612,2
0.044,88.765,9018.532,6763.5,0.594,0.927,0.285539989,0.134663544,0.129344069,2
0.061,87.872,8387.388,6340,0.588,0.927,0.281333321,0.124189037,0.120165581,2
0.061,87.432,8148.557,6160.5,0.587,0.924,0.279260606,0.120225383,0.11627529,2
0.062,86.727,7792.149,5942,0.577,0.929,0.275939552,0.114310412,0.111539754,2
0.062,84.084,7591.823,5688.5,0.56,0.937,0.263489132,0.110985789,0.106045665,2
0.064,82.797,7291.694,5474,0.575,0.931,0.257426442,0.106004828,0.101396821,2
0.051,80.875,7291.044,5414,0.596,0.932,0.248372448,0.105994041,0.100096445,2
0.038,80.764,6882.92,5295,0.6,0.933,0.247849559,0.099220788,0.097517365,2
0.046,79.789,6878.064,5142.5,0.601,0.933,0.243256611,0.099140198,0.094212243,2
0.043,80.609,6566.162,5075.5,0.602,0.924,0.247119398,0.093963852,0.092760156,2
0.041,77.715,6548.227,4965.5,0.613,0.929,0.233486589,0.093666201,0.090376134,2
0.037,77.852,6294.734,4853.5,0.615,0.931,0.234131957,0.089459215,0.087948765,2
0.027,77.247,6247.022,4760,0.612,0.928,0.231281974,0.088667383,0.085922346,2
0.038,75.81,6187.918,4690,0.618,0.936,0.224512677,0.08768649,0.084405241,2
0.048,59.615,3831.936,2950,0.588,0.928,0.148222647,0.048586458,0.046694336,2
0.028,58.309,3767,2830,0.582,0.934,0.142070453,0.047508776,0.044093584,2
0.047,57.272,3725.306,2797.5,0.586,0.923,0.137185442,0.04681682,0.043389213,2
0.042,58.079,3532.794,2719,0.57,0.927,0.140986989,0.043621878,0.041687888,2
0.038,58.915,3471.021,2708,0.568,0.928,0.144925147,0.042596689,0.041449486,2
0.057,57.293,3462.374,2664,0.557,0.929,0.137284367,0.042453183,0.040495877,2
0.062,58.12,3413.132,2651,0.56,0.917,0.141180128,0.04163596,0.040214129,2
0.078,57.628,3435.061,2601,0.526,0.926,0.138862457,0.041999895,0.039130482,2
0.099,59.01,3274.505,2606.5,0.516,0.924,0.145372665,0.039335297,0.039249683,2
0.104,59.034,3207.218,2542.5,0.499,0.921,0.145485722,0.038218598,0.037862615,2
0.122,57.306,3258.236,2470,0.48,0.933,0.137345606,0.039065296,0.036291328,2
0.405,60.334,2975.132,2233,0.318,0.918,0.151609651,0.034366883,0.031154842,2
0.257,59.071,3026.5,2227,0.362,0.92,0.145660018,0.03521939,0.031024805,2
0.195,58.406,3158.652,2331.5,0.406,0.925,0.142527393,0.037412593,0.033289626,2
0.13,59.181,3136.736,2457,0.468,0.913,0.146178197,0.037048874,0.036009579,2
0.108,58.754,3202.431,2483.5,0.487,0.915,0.144166722,0.038139152,0.036583912,2
0.095,59.066,3188.295,2527,0.501,0.914,0.145636465,0.03790455,0.037526685,2
0.092,58.762,3313.294,2578.5,0.517,0.917,0.144204407,0.039979042,0.038642841,2
0.076,57.314,3355.681,2584.5,0.54,0.921,0.137383292,0.040682499,0.038772878,2
0.073,57.906,3485.475,2662,0.534,0.928,0.140172035,0.042836569,0.040452531,2
0.066,59.232,3478.735,2689,0.564,0.916,0.146418443,0.042724711,0.0410377,2
0.058,59.044,3453.27,2699.5,0.566,0.921,0.145532829,0.042302093,0.041265266,2
0.047,58.169,3312.921,2691.5,0.583,0.923,0.141410953,0.039972851,0.041091882,2
0.05,58.133,3467.862,2714.5,0.582,0.918,0.141241368,0.042544262,0.04159036,2
0.042,57.762,3410.802,2704.5,0.58,0.925,0.139493692,0.041597291,0.041373631,2
0.038,58.137,3571.514,2752,0.577,0.916,0.14126021,0.044264478,0.042403095,2
0.032,59.65,3474.494,2769,0.575,0.918,0.148387522,0.042654328,0.042771535,2
0.036,57.757,3538.874,2771.5,0.576,0.926,0.139470139,0.043722782,0.042825717,2
0.036,60.111,3533.57,2840.5,0.577,0.916,0.150559162,0.043634757,0.04432115,2
0.041,59.552,3536.125,2819.5,0.599,0.919,0.147925872,0.04367716,0.043866018,2
0.045,60.014,3475.374,2790,0.593,0.918,0.150102223,0.042668932,0.043226666,2
0.058,60.155,3443.806,2784,0.566,0.915,0.150766433,0.042145028,0.043096629,2
0.045,61.725,3419.335,2776.5,0.571,0.921,0.158162256,0.041738905,0.042934082,2
0.071,60.535,3535.76,2778.5,0.559,0.918,0.152556505,0.043671102,0.042977428,2
0.069,60.309,3526.372,2795,0.563,0.922,0.151491883,0.043515298,0.043335031,2
0.072,60.146,3589.046,2818,0.55,0.921,0.150724037,0.04455544,0.043833509,2
0.063,62.079,3633.529,2948.5,0.57,0.918,0.159829849,0.045293683,0.046661826,2
0.063,60.687,3831.403,3007.5,0.576,0.922,0.153272534,0.048577613,0.047940529,2
0.053,63.016,3964.067,3102.5,0.584,0.916,0.164243789,0.050779313,0.049999458,2
0.044,64.323,3956.063,3183.5,0.577,0.921,0.170400693,0.050646478,0.051754966,2
0.034,64.741,4169.791,3323,0.585,0.915,0.172369772,0.054193522,0.05477834,2
0.037,64.244,4275.706,3380,0.585,0.922,0.170028547,0.055951294,0.056013697,2
0.012,106.649,12264.231,9485,0.627,0.926,0.369786416,0.188529377,0.188326958,2
0.006,112.45,13910.223,10484,0.639,0.932,0.397113274,0.215846368,0.209978219,2
0.01,113.906,13910.637,10484.5,0.628,0.928,0.403972075,0.215853239,0.209989055,2
0.008,113.059,13961.875,10527.5,0.639,0.931,0.399982099,0.216703588,0.210920991,2
0.022,115.706,13558.902,10563,0.633,0.932,0.412451362,0.210015822,0.21169038,2
0.015,115.131,13789.238,10564,0.638,0.93,0.409742701,0.213838493,0.211712053,2
0.012,112.872,14001.58,10584,0.65,0.941,0.399101196,0.217362535,0.212145512,2
0.019,114.201,13919.446,10565,0.638,0.929,0.405361736,0.215999433,0.211733726,2
0.022,111.688,14050.828,10577.5,0.639,0.937,0.393523709,0.218179858,0.212004638,2
0.024,113.078,13992.759,10576.5,0.642,0.929,0.400071603,0.217216141,0.211982965,2
0.023,115.677,13757.038,10557.5,0.638,0.931,0.412314751,0.2133041,0.211571179,2
0.023,112.334,13843.505,10551.5,0.643,0.937,0.396566831,0.214739112,0.211441142,2
0.024,113.216,13752.969,10541.5,0.64,0.933,0.400721682,0.21323657,0.211224412,2
0.017,111.338,13776.88,10455,0.637,0.936,0.391874959,0.213633399,0.209349704,2
0.031,113.027,13476.623,10354.5,0.642,0.933,0.399831356,0.208650314,0.207171574,2
0.024,111.072,13594.664,10283,0.641,0.933,0.390621909,0.21060933,0.205621959,2
0.033,110.753,13609.641,10152.5,0.636,0.934,0.389119191,0.210857889,0.202793641,2
0.023,110.827,13102.469,9988,0.643,0.938,0.389467783,0.20244083,0.199228444,2
0.029,107.663,12876.656,9740.5,0.639,0.936,0.374563081,0.198693222,0.193864392,2
0.09,72.992,5720.362,4314,0.527,0.937,0.211237882,0.0799269,0.076256217,2
0.087,88.193,7752.278,6014,0.543,0.935,0.28284546,0.11364871,0.113100205,2
0.087,90.514,8492.799,6436.5,0.54,0.939,0.29377903,0.125938445,0.122257019,2
0.089,91.971,8439.74,6609,0.541,0.936,0.300642542,0.125057875,0.1259956,2
0.085,93.186,8753.723,6723.5,0.547,0.933,0.30636606,0.130268757,0.128477151,2
0.085,93.438,8947.587,6825.5,0.541,0.931,0.30755316,0.133486137,0.130687791,2
0.089,95.128,8968.449,6961,0.548,0.935,0.315514269,0.133832364,0.133624473,2
0.083,95.052,9441.352,7078,0.537,0.935,0.315156254,0.141680693,0.136160206,2
0.084,95.089,9573.382,7216,0.541,0.937,0.315330551,0.143871871,0.139151071,2
0.095,98.25,9850.714,7355.5,0.528,0.942,0.330221121,0.148474491,0.142174445,2
0.101,100.321,10009.746,7546.5,0.519,0.938,0.339977012,0.151113797,0.146313976,2
0.114,96.561,10169.547,7460,0.51,0.936,0.322264723,0.153765865,0.144439267,2
0.115,96.695,9645.297,7326.5,0.501,0.936,0.322895959,0.145065377,0.14154593,2
0.119,96.831,9401.225,7031.5,0.492,0.937,0.323536616,0.141014743,0.135152415,2
0.12,92.856,9234.464,6817.5,0.489,0.939,0.304811524,0.138247166,0.130514407,2
0.122,94.637,8759.202,6485,0.485,0.939,0.313201308,0.130359687,0.123308157,2
0.12,90.721,8235.445,6200,0.478,0.94,0.294754148,0.121667381,0.11713137,2
0.121,90.594,7701.003,5868,0.482,0.942,0.294155887,0.112797747,0.109935956,2
0.124,88.936,7493.534,5569.5,0.47,0.941,0.286345522,0.109354578,0.103466586,2
0.127,84.714,7080.505,5265.5,0.474,0.943,0.266456883,0.102499922,0.096878014,2
0.115,84.2,6694.139,5051,0.477,0.94,0.264035575,0.096087766,0.09222917,2
0.118,81.205,6482.977,4763,0.476,0.945,0.249926984,0.092583308,0.085987365,2
0.098,77.719,6003.82,4592,0.508,0.944,0.233505431,0.084631187,0.082281293,2
0.092,76.591,5746.316,4353.5,0.516,0.938,0.228191745,0.080357634,0.077112298,2
0.091,74.043,5618.063,4179,0.523,0.945,0.216188843,0.078229139,0.073330371,2
0.077,72.321,5226.398,4010,0.536,0.94,0.208076992,0.071729041,0.069667646,2
0.082,70.895,5288.535,3891.5,0.538,0.942,0.201359512,0.072760271,0.067099403,2
0.078,69.367,5023.614,3769,0.553,0.94,0.19416154,0.068363624,0.064444469,2
0.075,69.383,4735.593,3668,0.542,0.937,0.194236911,0.063583609,0.062255502,2
0.076,67.658,4845.005,3617.5,0.539,0.943,0.186110928,0.065399418,0.061161019,2
0.062,67.43,4578.738,3533,0.535,0.94,0.185036885,0.060980433,0.059329656,2
0.073,67.216,4584.628,3495.5,0.539,0.937,0.184028792,0.061078184,0.058516921,2
0.075,67.409,4529.232,3426.5,0.533,0.942,0.18493796,0.060158828,0.057021489,2
0.075,67.09,4357.097,3392,0.542,0.937,0.183435242,0.057302065,0.056273772,2
0.089,66.898,4474.469,3350.5,0.526,0.934,0.182530785,0.059249978,0.055374346,2
0.066,66.69,4253.635,3328.5,0.542,0.935,0.181550956,0.055585003,0.054897541,2
0.086,64.903,4437.994,3334.5,0.528,0.938,0.173132908,0.058644637,0.055027579,2
0.1,65.153,4485.888,3322,0.507,0.934,0.174310587,0.059439488,0.054756667,2
0.095,67.831,4243.968,3323.5,0.503,0.932,0.186925882,0.055424568,0.054789177,2
0.121,68.302,4428.31,3366.5,0.471,0.939,0.189144628,0.05848392,0.055721113,2
0.134,69.368,4471.336,3390.5,0.448,0.935,0.194166251,0.059197983,0.056241263,2
0.152,67.845,4554.229,3438.5,0.448,0.941,0.186991832,0.06057368,0.057281564,2
0.176,73.3,4579.776,3490,0.418,0.933,0.212688782,0.06099766,0.05839772,2
0.17,74.324,4527.455,3543,0.418,0.94,0.217512554,0.060129337,0.059546385,2
0.208,73.175,4682.678,3577,0.394,0.939,0.212099943,0.062705428,0.060283265,2
0.227,73.828,4965.581,3640.5,0.376,0.949,0.215176039,0.067400505,0.061659497,2
0.253,75.758,4799.202,3597.5,0.366,0.943,0.224267719,0.064639268,0.06072756,2
0.261,79.75,4844.984,3679,0.351,0.938,0.243072894,0.065399069,0.062493904,2
0.299,76.674,5250.132,3742.5,0.341,0.947,0.228582734,0.072122932,0.063870136,2
0.31,79.347,5105.749,3774.5,0.344,0.941,0.241174475,0.069726742,0.06456367,2
0.315,80.19,5252.136,3822.5,0.336,0.949,0.245145608,0.07215619,0.06560397,2
0.333,78.029,5159.576,3774.5,0.328,0.946,0.234965753,0.070620059,0.06456367,2
0.355,80.522,5108.782,3814,0.33,0.938,0.246709566,0.069777078,0.065419751,2
0.372,82.641,5157.858,3848,0.323,0.944,0.256691571,0.070591547,0.06615663,2
0.379,81.365,5488.218,3854.5,0.318,0.943,0.250680698,0.076074223,0.066297504,2
0.385,82.912,5318.008,3960,0.329,0.946,0.257968174,0.073249406,0.068583999,2
0.387,83.7,5197.31,4021.5,0.331,0.934,0.261680218,0.071246294,0.069916884,2
0.388,84.135,5246.767,3966,0.324,0.934,0.263729379,0.072067086,0.068714036,2
0.374,82.582,5057.734,3888.5,0.324,0.938,0.256413638,0.068929882,0.067034384,2
0.346,82.108,5261.087,3784,0.328,0.946,0.25418076,0.072304742,0.064769563,2
0.338,79.901,4989.391,3652.5,0.33,0.94,0.243784212,0.067795657,0.061919572,2
0.297,77.642,4796.423,3524.5,0.34,0.94,0.233142706,0.064593148,0.059145436,2
0.26,73.075,4707.233,3461,0.358,0.938,0.211628871,0.063112945,0.057769205,2
0.219,72.504,4641.658,3479.5,0.385,0.934,0.208939053,0.062024658,0.058170154,2
0.181,70.638,4781.994,3506,0.412,0.937,0.200148859,0.064353683,0.058744487,2
0.151,73.233,4707.317,3612,0.441,0.928,0.212373164,0.063114339,0.061041818,2
0.122,70.638,4906.856,3668.5,0.473,0.932,0.200148859,0.066425901,0.062266339,2
0.112,71.896,4820.166,3716.5,0.504,0.928,0.206074938,0.064987188,0.06330664,2
0.081,68.781,4949.886,3832,0.557,0.93,0.191401061,0.06714003,0.065809863,2
0.068,70.232,4935.323,3849.5,0.566,0.932,0.198236308,0.066898341,0.06618914,2
0.068,69.477,5162.203,3906,0.57,0.937,0.194679718,0.070663656,0.06741366,2
0.044,70.289,5042.428,3950.5,0.598,0.934,0.198504819,0.068675863,0.068378106,2
0.055,70.958,5105.956,3965,0.584,0.933,0.201656287,0.069730178,0.068692364,2
0.047,69.802,5096.201,4003.5,0.579,0.931,0.196210701,0.069568283,0.069526771,2
0.055,71.315,5177.055,4019,0.586,0.929,0.203338013,0.070910141,0.069862702,2
0.053,70.616,5187.252,4007.5,0.58,0.936,0.200045223,0.071079371,0.069613463,2
0.054,71.385,5138.441,4008,0.591,0.936,0.203667763,0.070269301,0.0696243,2
0.053,72.456,5071.048,3997.5,0.578,0.934,0.208712938,0.069150842,0.069396734,2
0.056,71.444,5221.575,4024.5,0.572,0.938,0.203945695,0.071648998,0.069981903,2
0.067,71.079,5235.216,4033,0.573,0.937,0.202226284,0.071875385,0.070166123,2
0.056,72.168,5164.887,4041.5,0.57,0.934,0.207356253,0.0707082,0.070350343,2
0.071,70.319,5386.277,4075.5,0.564,0.935,0.198646141,0.074382403,0.071087223,2
0.072,72.897,5235.862,4103.5,0.558,0.933,0.210790364,0.071886106,0.071694065,2
0.072,72.545,5252.024,4125,0.557,0.931,0.209132192,0.072154332,0.072160033,2
0.078,72.765,5443.718,4143.5,0.54,0.936,0.210168549,0.075335698,0.072560982,2
0.084,73.485,5464.359,4145.5,0.527,0.938,0.213560264,0.075678257,0.072604328,2
0.084,74.384,5373.853,4173,0.54,0.934,0.217795197,0.074176214,0.073200334,2
0.085,73.694,5393.539,4189.5,0.533,0.934,0.214544804,0.074502924,0.073557937,2
0.093,72.871,5540.679,4232,0.534,0.937,0.210667885,0.076944869,0.074479037,2
0.084,75.076,5349.826,4221.5,0.533,0.939,0.221055012,0.07377746,0.074251471,2
0.096,76.173,5548.108,4278,0.514,0.934,0.226222666,0.077068161,0.075475992,2
0.105,74.186,5655.481,4301,0.513,0.936,0.216862475,0.07885013,0.075974469,2
0.099,76.398,5462.89,4238.5,0.51,0.933,0.227282577,0.075653878,0.074619911,2
0.105,75.469,5502.584,4267,0.509,0.937,0.222906323,0.076312642,0.07523759,2
0.109,76.104,5562.421,4295.5,0.497,0.936,0.225897627,0.0773057,0.075855268,2
0.106,76.471,5455.534,4283,0.503,0.935,0.227626459,0.075531797,0.075584356,2
0.123,75.186,5629.124,4303,0.49,0.94,0.22157319,0.078412708,0.076017815,2
0.122,77.107,5521.645,4291.5,0.475,0.942,0.230622474,0.076628979,0.075768576,2
0.138,78.597,5397.065,4223.5,0.46,0.938,0.237641439,0.074561442,0.074294817,2
0.159,77.696,5447.386,4114,0.427,0.943,0.233397085,0.075396572,0.071921631,2
0.176,77.391,5294.414,4023,0.404,0.936,0.231960317,0.072857839,0.069949394,2
0.21,79.509,5545.265,4056,0.382,0.942,0.241937611,0.077020978,0.070664601,2
0.231,79.831,5750.996,4119,0.369,0.939,0.243454462,0.080435304,0.072029995,2
0.251,83.657,5809.311,4327,0.366,0.941,0.261477657,0.081403103,0.076537966,2
0.124,77.553,7349.396,4580,0.417,0.927,0.232723453,0.106962454,0.082021218,2
0.151,78.573,6505.783,4679.5,0.446,0.938,0.237528382,0.092961798,0.084177675,2
0.164,81.313,5588.128,4645.5,0.481,0.93,0.250435741,0.077732336,0.083440795,2
0.171,81.221,5513.399,4649,0.488,0.926,0.250002355,0.076492128,0.08351665,2
0.169,80.361,5496.616,4646,0.488,0.922,0.24595114,0.076213596,0.083451631,2
0.163,81.006,5434.008,4640,0.494,0.923,0.248989552,0.07517455,0.083321594,2
0.17,80.092,5578.742,4650.5,0.488,0.928,0.244683958,0.077576565,0.08354916,2
0.166,79.974,5545.937,4624,0.493,0.925,0.244128094,0.077032131,0.082974827,2
0.176,79.655,5665.113,4632,0.49,0.924,0.242625376,0.079009984,0.08314821,2
0.164,79.78,5647.045,4639,0.487,0.928,0.243214215,0.078710126,0.083299921,2
0.161,80.886,5627.389,4616.5,0.489,0.927,0.248424266,0.078383914,0.08281228,2
0.154,80.46,5596.082,4615,0.492,0.926,0.246417501,0.077864341,0.08277977,2
0.136,78.5,5806.676,4613,0.492,0.929,0.2371845,0.081359372,0.082736425,2
0.114,76.731,6385.736,4635,0.48,0.932,0.228851245,0.09096949,0.083213229,2
0.109,77.905,6639.451,4595.5,0.466,0.94,0.234381624,0.095180161,0.082357148,2
0.111,76.429,6715.94,4630,0.473,0.939,0.227428609,0.096449577,0.083104864,2
0.095,77.087,6623.977,4654,0.478,0.938,0.23052826,0.094923353,0.083625015,2
0.092,76.299,6942.745,4646,0.471,0.933,0.226816216,0.100213648,0.083451631,2
0.098,77.286,6783.792,4649,0.474,0.934,0.231465692,0.097575653,0.08351665,2
0.096,76.604,6880.9,4649,0.465,0.937,0.228252984,0.099187264,0.08351665,2
0.109,76.283,7114.499,4642,0.457,0.932,0.226740845,0.103064088,0.08336494,2
0.105,74.751,7076.805,4606,0.457,0.936,0.219524029,0.102438516,0.082584714,2
0.097,73.813,7410.737,4621,0.459,0.936,0.215105379,0.107980474,0.082909808,2
0.095,76.85,7027.085,4610,0.458,0.933,0.22941182,0.10161336,0.082671406,2
0.113,73.688,7376.8,4618.5,0.449,0.938,0.214516539,0.107417253,0.082855626,2
0.108,74.496,7469.478,4596,0.453,0.941,0.218322797,0.108955343,0.082367985,2
0.11,74.118,7188.594,4587,0.455,0.94,0.216542147,0.104293774,0.082172928,2
0.118,75.663,6704.915,4559,0.459,0.936,0.223820201,0.096266606,0.081566086,2
0.115,77.479,6443.032,4616.5,0.471,0.94,0.23237486,0.091920378,0.08281228,2
0.127,76.69,6167.136,4583.5,0.481,0.937,0.228658106,0.08734159,0.082097073,2
0.13,79.687,6043.643,4613.5,0.481,0.93,0.242776119,0.085292092,0.082747261,2
0.127,80.08,5739.055,4614.5,0.488,0.928,0.24462743,0.08023713,0.082768934,2
0.135,78.329,5908.625,4605.5,0.487,0.934,0.236378968,0.083051325,0.082573878,2
0.136,80.818,5975.643,4595,0.472,0.931,0.248103937,0.08416356,0.082346312,2
0.144,79.791,5929.061,4620,0.475,0.933,0.243266033,0.083390482,0.082888135,2
0.142,79.843,5864.89,4605,0.48,0.936,0.24351099,0.082325496,0.082563041,2
0.151,78.844,5724.285,4629,0.486,0.932,0.238804986,0.079992006,0.083083192,2
0.153,80.513,5676.945,4640.5,0.487,0.931,0.246667169,0.079206348,0.08333243,2
0.152,79.936,5696.955,4642.5,0.488,0.928,0.243949087,0.079538436,0.083375776,2
0.155,79.904,5659.5,4619.5,0.485,0.931,0.243798344,0.07891683,0.082877299,2
0.146,78.883,5705.224,4636,0.487,0.93,0.238988704,0.079675668,0.083234902,2
0.144,79.532,5793.831,4622,0.475,0.936,0.242045958,0.081146196,0.082931481,2
0.148,79.063,5958.225,4614.5,0.474,0.937,0.239836632,0.08387449,0.082768934,2
0.129,78.804,6141.302,4595,0.483,0.932,0.238616557,0.086912847,0.082346312,2
0.104,76.972,6396.354,4622,0.478,0.937,0.229986527,0.091145707,0.082931481,2
0.107,74.394,6970.33,4600.5,0.476,0.941,0.217842304,0.10067145,0.082465513,2
0.086,75.346,6821.018,4583.5,0.485,0.932,0.222326905,0.098193459,0.082097073,2
0.086,75.799,6737.067,4608,0.484,0.935,0.224460859,0.096800202,0.08262806,2
0.082,73.136,7261.226,4609.5,0.474,0.937,0.211916225,0.105499179,0.082660569,2
0.084,70.124,7672.618,4617.5,0.471,0.938,0.197727551,0.112326668,0.082833953,2
0.091,71.663,7471.439,4597,0.473,0.931,0.204977341,0.108987888,0.082389658,2
0.09,71.212,7370.385,4576,0.47,0.935,0.202852809,0.107310789,0.081934526,2
